SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,CURRENT_PRICE,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,SUBSECTOR,HIGH_QUALITY_FLAG,HIGH_GROWTH_FLAG,COMPOUNDER_FLAG,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,ROE_SCORE,OPERATING_MARGIN_SCORE,GROWTH_STABILITY_SCORE,GROWTH_SCORE,GROWTH_CATEGORY
HERITGFOOD,29564807168.0,SMALL CAP,318.6000061035156,19.642418,2.6592994,0.14436,32.621,0.02675,0.03317,0.104,-0.367,Misc,Consumer Defensive,Packaged Foods,2026-06-02,Packaged Foods,0,0,0,39.27,10.53,78.03,18.91,24.900000000000002,34.93,WEAK GROWTH
RALLIS,45346254848.0,SMALL CAP,233.17999267578125,24.675133,2.216224,0.09323,2.986,-0.06579,0.06351,0.061,0.171,Chemicals,Basic Materials,Agricultural Inputs,2026-06-02,Agrochemicals,0,0,0,31.87,50.02,26.51,9.04,40.945,34.87,WEAK GROWTH
SAPPHIRE,55985889280.0,SMALL CAP,174.0,26.454715,4.0441604,-0.022950001,102.058,0.02962,-0.01023,0.114,0.171,Hospitality,Consumer Cyclical,Restaurants,2026-06-02,Restaurants,0,1,0,40.84,50.02,4.74,20.28,45.43000000000001,34.78,WEAK GROWTH
NETWORK18,46427299840.0,SMALL CAP,30.059999465942383,30.363636,0.93270034,0.031689998,65.925,-0.00214,0.07177,0.097,0.171,Misc,Communication Services,Entertainment,2026-06-02,Entertainment,0,0,0,38.49,50.02,12.49,12.65,44.255,34.74,WEAK GROWTH
INDOAMIN,9511147520.0,MICRO CAP,131.02999877929688,12.143651,2.6350398,0.11156999,85.051,0.07159,0.061880004,0.072,0.066,Misc,Basic Materials,Chemicals,2026-06-02,Chemicals,0,0,0,34.03,26.66,50.02,34.73,30.345,34.72,WEAK GROWTH
MADHAV,330502176.0,MICRO CAP,36.939998626708984,26.454715,0.2666455,0.11156999,8.785,-0.15126,-0.0372,-0.036,0.171,Misc,Industrials,Building Products & Equipment,2026-06-02,Building Products & Equipment,0,0,0,18.46,50.02,50.02,6.97,34.24,34.67,WEAK GROWTH
SUNCLAY,28706306048.0,SMALL CAP,1302.0999755859375,11.368081,3.283281,0.11156999,186.6,-0.01702,-0.014450001,-0.051,0.171,Misc,Industrials,Metal Fabrication,2026-06-02,Metal Fabrication,0,0,0,17.19,50.02,50.02,11.2,33.605000000000004,34.65,WEAK GROWTH
ALICON,10793750528.0,SMALL CAP,660.7000122070312,31.431969,1.7179289,0.05638,56.406,0.03902,0.01939,0.166,-0.159,Misc,Industrials,Metal Fabrication,2026-06-02,Metal Fabrication,0,0,0,65.31,16.93,17.78,23.06,41.120000000000005,34.65,WEAK GROWTH
AARTISURF,3195535616.0,MICRO CAP,377.5,25.927197,1.3032386,0.05169,42.536,0.034140002,0.014359999,0.268,-0.57,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,77.11,6.28,16.52,21.53,41.695,34.64,WEAK GROWTH
ASTRAMICRO,126903492608.0,MID CAP,1336.5999755859375,70.05241,10.905412,0.11156999,23.894,0.27346,0.14825,0.007,-0.016,Misc,Technology,Communication Equipment,2026-06-02,Communication Equipment,0,0,0,23.24,22.16,50.02,87.31,22.7,34.62,WEAK GROWTH
EXCELINDUS,11339393024.0,SMALL CAP,902.0499877929688,14.991691,0.6657716,0.04597,0.463,0.043870002,0.06913,0.135,-0.01,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,60.47,22.53,15.39,24.67,41.5,34.6,WEAK GROWTH
SPORTKING,23948503040.0,SMALL CAP,188.1699981689453,20.039402,2.1664844,0.11286,42.272,0.09743,0.04797,0.013,-0.084,Misc,Consumer Cyclical,Textile Manufacturing,2026-06-02,Textile Manufacturing,0,0,0,23.98,19.28,68.32,56.85,21.630000000000003,34.49,WEAK GROWTH
KAMATHOTEL,5288724992.0,MICRO CAP,179.39999389648438,14.11487,2.601772,0.11156999,87.461,0.26879,0.07851,0.062,-0.272,Misc,Consumer Cyclical,Lodging,2026-06-02,Lodging,0,0,0,32.13,12.9,50.02,87.04,22.515,34.47,WEAK GROWTH
DENORA,3742586880.0,MICRO CAP,705.0,41.252193,2.8956814,0.07259,29.595,-0.12732,0.07445,0.07,0.171,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,0,0,0,33.71,50.02,21.26,7.17,41.865,34.27,WEAK GROWTH
ABINFRA,7052234752.0,MICRO CAP,11.039999961853027,29.837837,4.5357437,0.11156999,58.087,0.13009,0.082370006,-0.008,0.105,Industrials,Industrials,Engineering & Construction,2026-06-02,Engineering & EPC,0,0,0,21.61,28.66,50.02,66.52,25.134999999999998,34.25,WEAK GROWTH
STEELCAS,27410020352.0,SMALL CAP,270.8500061035156,30.262571,7.6278586,0.11156999,29.595,0.24870001,0.2086,-0.043,0.07,Misc,Basic Materials,Steel,2026-06-02,Steel,0,0,0,17.85,26.98,50.02,85.59,22.415,34.25,WEAK GROWTH
JKIL,37560356864.0,SMALL CAP,496.3999938964844,9.710485,1.1082237,0.12137,18.443,0.09962,0.06755,-0.029,-0.034,Industrials,Industrials,Engineering & Construction,2026-06-02,Engineering & EPC,0,0,0,19.4,21.3,71.03,57.64,20.35,34.22,WEAK GROWTH
GUFICBIO,34111092736.0,SMALL CAP,340.1499938964844,68.166336,5.397236,0.11156999,58.497,0.10927,0.055770002,0.114,-0.358,Misc,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-02,Drug Manufacturers - Specialty & Generic,0,0,0,40.84,10.87,50.02,60.77,25.855,34.18,WEAK GROWTH
FIRSTCRY,107658125312.0,MID CAP,221.88999938964844,26.454715,2.235082,-0.0383,29.762,-0.01574,-0.0164,0.12,0.171,Misc,Consumer Cyclical,Internet Retail,2026-06-02,Internet Retail,0,1,0,41.99,50.02,4.07,11.43,46.005,34.16,WEAK GROWTH
DIXON,696126144512.0,LARGE CAP,11471.0,42.582966,12.777856,0.37133,18.457,0.028870001,0.02944,0.021,-0.361,Misc,Technology,Consumer Electronics,2026-06-02,Consumer Electronics,0,0,0,25.1,10.79,97.69,19.93,17.945,34.09,WEAK GROWTH
DENTA,6501450240.0,MICRO CAP,243.5,10.679825,1.4172963,0.14036,2.636,0.19059,0.24323,0.003,-0.491,Industrials,Industrials,Engineering & Construction,2026-06-02,Engineering & EPC,0,0,0,22.96,7.87,76.82,79.37,15.415000000000001,34.09,WEAK GROWTH
LIBERTSHOE,4076138496.0,MICRO CAP,239.2100067138672,36.243942,1.7859756,0.049039997,71.141,0.048260003,0.01511,0.13,-0.037,Misc,Consumer Cyclical,Footwear & Accessories,2026-06-02,Footwear & Accessories,0,0,0,59.51,21.18,16.09,26.23,40.345,34.08,WEAK GROWTH
MARKOLINES,3621323264.0,MICRO CAP,164.3000030517578,13.806724,2.163066,0.1383,42.552,0.16223,0.07527,-0.135,-0.046,Misc,Industrials,Infrastructure Operations,2026-06-02,Infrastructure Operations,0,0,0,11.41,20.93,76.27,75.02,16.17,34.08,WEAK GROWTH
DIGITIDE,13202270208.0,SMALL CAP,88.54000091552734,26.454715,1.5779157,0.00607,57.944,0.02686,-0.0053100004,0.092,0.171,Misc,Industrials,Specialty Business Services,2026-06-02,Specialty Business Services,0,0,0,37.51,50.02,7.67,18.99,43.765,34.07,WEAK GROWTH
IGL,223706234880.0,MID CAP,159.7899932861328,14.434507,1.9936368,0.13926,0.848,0.06922,0.09585,0.054,-0.252,Misc,Utilities,Utilities - Regulated Gas,2026-06-02,Utilities - Regulated Gas,0,0,0,30.46,13.47,76.43,33.83,21.965,34.04,WEAK GROWTH
KRITI,3926379008.0,MICRO CAP,74.51000213623047,354.80954,1.796634,0.00533,40.997,0.09896,0.0019200001,0.031,0.171,Misc,Industrials,Building Products & Equipment,2026-06-02,Building Products & Equipment,0,0,0,26.53,50.02,7.36,57.24,38.275000000000006,33.99,WEAK GROWTH
ACC,253193584640.0,MID CAP,1348.300048828125,11.873019,1.2317843,0.109280005,2.085,0.04856,0.082320005,0.178,-0.683,Misc,Basic Materials,Building Materials,2026-06-02,Building Materials,0,0,0,66.91,4.54,31.56,26.39,35.725,33.96,WEAK GROWTH
ODIGMA,662991680.0,MICRO CAP,21.209999084472656,26.454715,1.0762672,0.11156999,29.595,-0.23209,-0.02554,-0.06,0.171,Misc,Communication Services,Advertising Agencies,2026-06-02,Advertising Agencies,0,0,0,16.66,50.02,50.02,5.91,33.34,33.93,WEAK GROWTH
MFML,271772832.0,MICRO CAP,25.59000015258789,4.801126,0.2788949,0.11156999,65.601,0.06469,0.045450002,-0.195,0.171,Misc,Consumer Cyclical,Textile Manufacturing,2026-06-02,Textile Manufacturing,0,0,0,9.1,50.02,50.02,32.18,29.560000000000002,33.91,WEAK GROWTH
ANUHPHR,7622035456.0,MICRO CAP,76.05000305175781,18.548782,2.1557345,0.12104,0.08224000000000001,0.08352,0.053189997,0.02,-0.06,Misc,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-02,Drug Manufacturers - Specialty & Generic,0,0,0,24.92,20.14,70.91,39.51,22.53,33.9,WEAK GROWTH
GEEKAYWIRE,2386191616.0,MICRO CAP,22.829999923706055,7.927083,1.381794,0.19027,83.99,0.10153,0.0683,-0.146,-0.078,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,0,0,0,10.65,19.54,87.35,58.26,15.094999999999999,33.86,WEAK GROWTH
MAWANASUG,3739572224.0,MICRO CAP,95.5999984741211,10.084389,0.8165985,0.07297,80.14,0.21958,0.02355,0.088,0.018,Misc,Consumer Defensive,Confectioners,2026-06-02,Confectioners,0,0,0,36.75,23.96,21.46,83.2,30.355,33.86,WEAK GROWTH
TIRUMALCHM,22290206720.0,SMALL CAP,184.89999389648438,26.454715,1.3119336,0.11156999,136.102,-0.09075,-0.08394,-0.069,0.171,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,15.84,50.02,50.02,8.07,32.93,33.86,WEAK GROWTH
GCSL,9428156416.0,MICRO CAP,416.45001220703125,35.02523,3.003173,0.09791,4.577,0.23834999,0.10654,-0.292,0.171,Misc,Financial Services,Capital Markets,2026-06-02,Capital Markets,0,0,0,6.42,50.02,28.03,84.77,28.220000000000002,33.84,WEAK GROWTH
TRANSRAILL,65631064064.0,SMALL CAP,488.8500061035156,16.360443,3.1681995,0.19392,29.726,0.103879996,0.05953,-0.057,-0.278,Industrials,Industrials,Engineering & Construction,2026-06-02,Engineering & EPC,0,0,0,16.91,12.69,87.86,58.93,14.8,33.83,WEAK GROWTH
BAJAJHCARE,10009591808.0,SMALL CAP,297.3500061035156,45.327744,1.7804216,0.042659998,46.734,0.09831,0.025799999,-0.009,0.171,Misc,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-02,Drug Manufacturers - Specialty & Generic,0,0,0,21.5,50.02,14.57,57.05,35.760000000000005,33.65,WEAK GROWTH
KABRAEXTRU,7872735232.0,MICRO CAP,225.11000061035156,19.523851,1.7026442,0.11156999,32.04,-0.06001,-0.0030500002,-0.089,0.171,Misc,Industrials,Specialty Industrial Machinery,2026-06-02,Specialty Industrial Machinery,0,0,0,14.76,50.02,50.02,9.2,32.39,33.6,WEAK GROWTH
NAVNETEDUL,31056117760.0,SMALL CAP,140.38999938964844,8.774375,1.5101383,0.18575001,5.145,0.06977,0.20452999,-0.009,-0.192,Misc,Communication Services,Publishing,2026-06-02,Publishing,0,0,0,21.5,15.25,86.69,33.99,18.375,33.6,WEAK GROWTH
ADVANIHOTR,4898316288.0,MICRO CAP,52.9900016784668,20.538761,0.9485027,0.08,0.558,0.41846,0.22364001,0.06,0.024,Misc,Consumer Cyclical,Lodging,2026-06-02,Lodging,0,0,0,31.6,24.33,23.14,93.85,27.965,33.59,WEAK GROWTH
WANBURY,8996895744.0,MICRO CAP,257.5,13.453501,7.959568,0.11156999,29.595,0.054920003,-0.25901,-0.192,0.171,Misc,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-02,Drug Manufacturers - Specialty & Generic,0,0,0,9.18,50.02,50.02,28.58,29.6,33.58,WEAK GROWTH
FOCUS,5604498944.0,MICRO CAP,83.4800033569336,117.57748,3.9720228,0.11156999,29.595,-0.035099998,0.0215,-0.093,0.171,Misc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-06-02,"Furnishings, Fixtures & Appliances",0,0,0,14.47,50.02,50.02,9.98,32.245000000000005,33.57,WEAK GROWTH
MSTCLTD,31500480512.0,SMALL CAP,447.45001220703125,14.429216,3.7904396,0.11156999,17.456,0.54529,0.63797003,0.09,-0.795,Misc,Industrials,Conglomerates,2026-06-02,Conglomerates,0,0,0,37.26,2.66,50.02,95.85,19.96,33.56,WEAK GROWTH
VESUVIUS,96355639296.0,SMALL CAP,474.75,36.945522,5.796491,0.11156999,0.826,0.13256,0.12282,0.037,-0.059,Misc,Industrials,Specialty Industrial Machinery,2026-06-02,Specialty Industrial Machinery,0,0,0,27.66,20.26,50.02,67.15,23.96,33.49,WEAK GROWTH
RBA,39728848896.0,SMALL CAP,68.16000366210938,26.454715,4.9205894,-0.25794,285.657,-0.00799,-0.06628,0.117,0.171,Hospitality,Consumer Cyclical,Restaurants,2026-06-02,Restaurants,0,1,0,41.33,50.02,1.45,12.06,45.675,33.47,WEAK GROWTH
SCODATUBES,7350222848.0,MICRO CAP,122.69000244140625,18.06922,1.8934811,0.14368,47.967,0.10596,0.074889995,-0.001,-0.325,Misc,Basic Materials,Steel,2026-06-02,Steel,0,0,0,22.47,11.67,77.72,59.71,17.07,33.46,WEAK GROWTH
DAMODARIND,719969984.0,MICRO CAP,30.899999618530273,13.376623,0.49025053,0.03682,113.3,0.01975,0.01249,0.309,-0.801,Misc,Consumer Cyclical,Textile Manufacturing,2026-06-02,Textile Manufacturing,0,0,0,80.44,2.62,13.35,17.07,41.53,33.45,WEAK GROWTH
VOLTAMP,92247900160.0,SMALL CAP,9118.0,30.233099,5.6087055,0.18073,0.08224000000000001,0.12549,0.1418,-0.018,-0.505,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,1,0,0,20.5,7.28,85.9,65.23,13.89,33.43,WEAK GROWTH
MIDWESTLTD,44850262016.0,SMALL CAP,1240.300048828125,42.187077,6.2439275,0.13219,19.664,0.23136,0.16239001,-0.062,-0.285,Misc,Basic Materials,Building Materials,2026-06-02,Building Materials,0,0,0,16.43,12.51,74.28,84.14,14.469999999999999,33.4,WEAK GROWTH
TOKYOPLAST,826621824.0,MICRO CAP,87.0,131.81818,1.2184362,0.0101499995,77.168,0.042540003,0.00795,0.333,-0.897,Misc,Consumer Cyclical,Packaging & Containers,2026-06-02,Packaging & Containers,0,0,0,81.87,1.7,8.46,24.24,41.785000000000004,33.37,WEAK GROWTH
SUPERHOUSE,1656506240.0,MICRO CAP,150.25,25.125418,0.35034415,0.11156999,36.902,0.02826,0.0090499995,-0.141,0.171,Misc,Consumer Cyclical,Footwear & Accessories,2026-06-02,Footwear & Accessories,0,0,0,11.08,50.02,50.02,19.58,30.55,33.35,WEAK GROWTH
COCHINSHIP,382256381952.0,MID CAP,1453.0,53.223446,6.7049055,0.12517,28.466,0.18714,0.14272,-0.156,-0.038,Misc,Industrials,Aerospace & Defense,2026-06-02,Aerospace & Defense,0,0,0,10.36,21.1,72.12,78.94,15.73,33.33,WEAK GROWTH
FOSECOIND,37989126144.0,SMALL CAP,5015.2998046875,41.336025,3.3935404,0.11156999,29.595,0.14436,0.12117,0.012,-0.011,Misc,Basic Materials,Chemicals,2026-06-02,Chemicals,0,0,0,23.86,22.42,50.02,70.95,23.14,33.3,WEAK GROWTH
BCONCEPTS,2489135872.0,MICRO CAP,199.4199981689453,229.21838,3.0029063,0.01337,219.532,0.04915,0.00312,0.062,0.171,Misc,Consumer Cyclical,Footwear & Accessories,2026-06-02,Footwear & Accessories,0,0,0,32.13,50.02,9.28,26.66,41.075,33.27,WEAK GROWTH
BLISSGVS,45880680448.0,SMALL CAP,433.70001220703125,36.17181,4.045445,0.11156999,4.493,0.12114,0.12567,0.037,-0.057,Misc,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-02,Drug Manufacturers - Specialty & Generic,0,0,0,27.66,20.48,50.02,64.06,24.07,33.26,WEAK GROWTH
CIFL,9412724736.0,MICRO CAP,24.06999969482422,24.07,1.37378,0.04757,139.224,0.14394,0.07361,-0.07,0.171,Financials,Financial Services,Credit Services,2026-06-02,NBFC – Lending,0,0,0,15.72,50.02,15.74,70.83,32.870000000000005,33.24,WEAK GROWTH
EIEL,32123744256.0,SMALL CAP,183.00999450683594,17.580212,2.817142,0.11156999,25.86,0.23903999,0.18259001,0.01,-0.112,Industrials,Industrials,Engineering & Construction,2026-06-02,Engineering & EPC,0,0,0,23.63,18.29,50.02,84.85,20.96,33.16,WEAK GROWTH
PRAKASH,26217580544.0,SMALL CAP,146.39999389648438,7.866738,0.7646106,0.09646,14.363,0.10972,0.095769994,0.089,0.028,Misc,Basic Materials,Steel,2026-06-02,Steel,0,0,0,37.0,24.69,27.29,61.04,30.845,33.15,WEAK GROWTH
SHANTIGEAR,33861662720.0,SMALL CAP,441.25,44.16917,7.8536596,0.18186001,29.595,0.14197,0.14779,-0.118,-0.276,Misc,Industrials,Specialty Industrial Machinery,2026-06-02,Specialty Industrial Machinery,0,0,0,12.59,12.8,85.98,70.32,12.695,33.11,WEAK GROWTH
LAOPALA,19302899712.0,SMALL CAP,173.89999389648438,18.964012,2.4099221,0.11156999,1.046,0.30978,0.32044998,-0.074,0.033,Misc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-06-02,"Furnishings, Fixtures & Appliances",0,0,0,15.51,24.92,50.02,89.55,20.215,33.11,WEAK GROWTH
ZODIACLOTH,2070343168.0,MICRO CAP,75.4000015258789,26.454715,1.0608213,0.11156999,61.685,-0.20056999,-0.19993,-0.098,0.171,Misc,Consumer Cyclical,Apparel Manufacturing,2026-06-02,Apparel Manufacturing,0,0,0,14.21,50.02,50.02,6.19,32.115,33.1,WEAK GROWTH
5PAISA,15048241152.0,SMALL CAP,321.0,22.733711,1.546742,0.070539996,58.31,0.19001,0.15376,0.064,0.079,Misc,Financial Services,Capital Markets,2026-06-02,Capital Markets,0,0,0,32.44,27.47,20.75,79.33,29.955,33.05,WEAK GROWTH
KRYSTAL,8071597056.0,MICRO CAP,577.7000122070312,12.566892,1.2182701,0.13745,23.988,0.05731,0.050380003,-0.117,0.113,Misc,Industrials,Specialty Business Services,2026-06-02,Specialty Business Services,0,0,0,12.82,29.19,75.92,29.44,21.005000000000003,32.83,WEAK GROWTH
JISLJALEQS,21271797760.0,SMALL CAP,29.0,26.454715,0.35020772,-0.0068,71.789,0.09127,-0.0038400001,0.043,0.171,Misc,Industrials,Conglomerates,2026-06-02,Conglomerates,0,0,0,28.41,50.02,5.74,42.27,39.215,32.83,WEAK GROWTH
JISLDVREQS,16753375232.0,SMALL CAP,22.84000015258789,26.454715,0.27581877,-0.0068,71.789,0.09127,-0.0038400001,0.043,0.171,Misc,Industrials,Conglomerates,2026-06-02,Conglomerates,0,0,0,28.41,50.02,5.74,42.27,39.215,32.83,WEAK GROWTH
BVCL,926288000.0,MICRO CAP,41.79999923706055,659.2893770999999,0.74804485,0.11156999,28.58,-0.01423,0.000120000004,-0.129,0.171,Misc,Basic Materials,Building Materials,2026-06-02,Building Materials,0,0,0,11.86,50.02,50.02,11.59,30.94,32.82,WEAK GROWTH
SHALPAINTS,4206486528.0,MICRO CAP,50.25,26.454715,1.4780716,0.11156999,66.655,-0.12008,-0.11137,-0.114,0.171,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,13.06,50.02,50.02,7.32,31.540000000000003,32.81,WEAK GROWTH
BANARISUG,45149188096.0,SMALL CAP,3600.5,30.546364,2.4787698,0.08012,0.484,0.05415,0.07717,-0.428,0.183,Misc,Consumer Defensive,Confectioners,2026-06-02,Confectioners,0,0,0,4.25,68.07,23.18,28.31,36.16,32.78,WEAK GROWTH
GSS,348134304.0,MICRO CAP,13.489999771118164,26.454715,0.1013478,0.11156999,41.074,0.03375,-0.01895,-0.205,0.171,Technology,Technology,Information Technology Services,2026-06-02,IT Services,0,0,0,8.93,50.02,50.02,21.38,29.475,32.77,WEAK GROWTH
ARROWGREEN,8673300480.0,MICRO CAP,574.8499755859375,18.324831,3.703835,0.22236,0.957,0.19938,0.23615,-0.271,-0.353,Misc,Consumer Cyclical,Packaging & Containers,2026-06-02,Packaging & Containers,1,0,0,7.15,11.0,91.66,80.74,9.075,32.76,WEAK GROWTH
DCAL,30666772480.0,SMALL CAP,195.60000610351562,31.446947,0.45818266,0.015579999,46.07,0.0871,0.033239998,0.189,-0.495,Healthcare,Healthcare,Biotechnology,2026-06-02,Biotechnology,0,0,0,68.44,7.75,9.91,40.76,38.095,32.72,WEAK GROWTH
DYNAMATECH,69612290048.0,SMALL CAP,10250.0,213.14203,8.769686,0.0429,80.387,0.06755,0.019989999,0.138,-0.219,Automobiles,Consumer Cyclical,Auto Parts,2026-06-02,Auto Components,0,0,0,60.98,14.47,14.64,33.32,37.725,32.67,WEAK GROWTH
RPOWER,109928792064.0,MID CAP,26.600000381469727,26.454715,0.6854402,-0.0208,92.348,0.19662,-0.04421,-0.046,0.171,Misc,Utilities,Utilities - Independent Power Producers,2026-06-02,Utilities - Independent Power Producers,0,0,0,17.62,50.02,4.86,80.23,33.82,32.67,WEAK GROWTH
NIPPOBATRY,2643000064.0,MICRO CAP,352.3999938964844,26.454715,0.8736807,0.11156999,36.972,0.1069,-0.0121,0.073,-0.26,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,0,0,0,34.22,13.37,50.02,59.98,23.794999999999998,32.66,WEAK GROWTH
KSR,631297408.0,MICRO CAP,34.349998474121094,26.454715,0.8516599,-0.33792,45.357,0.02564,-0.062,0.09,0.171,Misc,Consumer Cyclical,Footwear & Accessories,2026-06-02,Footwear & Accessories,0,0,0,37.26,50.02,1.1,18.72,43.64,32.64,WEAK GROWTH
SITINET,404208768.0,MICRO CAP,0.3499999940395355,26.454715,-0.029766966,0.11156999,29.595,-0.095790006,-0.18236999,-0.122,0.171,Misc,Communication Services,Entertainment,2026-06-02,Entertainment,0,0,0,12.29,50.02,50.02,7.95,31.155,32.61,WEAK GROWTH
NAHARSPING,9672715264.0,MICRO CAP,268.20001220703125,49.574863,0.629043,0.11156999,49.532,-0.0116799995,0.0065200003,-0.139,0.171,Misc,Consumer Cyclical,Textile Manufacturing,2026-06-02,Textile Manufacturing,0,0,0,11.18,50.02,50.02,11.75,30.6,32.6,WEAK GROWTH
TEXINFRA,12258438144.0,SMALL CAP,96.19999694824219,111.86046,0.84780115,0.009330001,2.626,-0.62433,0.62602,0.311,-0.523,Misc,Real Estate,Real Estate Services,2026-06-02,Real Estate Services,0,0,0,80.64,6.93,8.03,3.29,43.785,32.58,WEAK GROWTH
KPRMILL,336305782784.0,MID CAP,981.8499755859375,38.65551,6.2749243,0.11156999,6.46,0.16375999,0.12719,-0.04,0.03,Misc,Consumer Cyclical,Textile Manufacturing,2026-06-02,Textile Manufacturing,0,0,0,18.17,24.77,50.02,75.37,21.47,32.57,WEAK GROWTH
CORALFINAC,1282013696.0,MICRO CAP,31.809999465942383,8.667575,0.5951245,0.0691,29.595,0.75837,0.8953306140999984,-0.007,0.155,Misc,Real Estate,Real Estate Services,2026-06-02,Real Estate Services,0,0,0,21.73,31.71,20.4,97.77,26.72,32.56,WEAK GROWTH
NILAINFRA,3131419136.0,MICRO CAP,7.949999809265137,13.474577,1.654871,0.13249,12.646,0.09951,0.07217,-0.285,0.075,Misc,Real Estate,Real Estate - Development,2026-06-02,Real Estate - Development,0,0,0,6.6,27.23,74.47,57.52,16.915,32.49,WEAK GROWTH
SCHNEIDER,282453606400.0,MID CAP,1181.300048828125,133.78256,42.875294,0.31813,70.795,0.05973,0.07353,0.005,-0.596,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,0,0,0,23.1,5.7,96.59,30.32,14.4,32.43,WEAK GROWTH
UNIVPHOTO,4421880832.0,MICRO CAP,403.95001220703125,26.454715,0.525752,0.11156999,29.595,0.02083,0.0,-0.2,0.171,Healthcare,Healthcare,Medical Devices,2026-06-02,Medical Devices,0,0,0,8.97,50.02,50.02,17.62,29.495,32.41,WEAK GROWTH
VIKASECO,2281630720.0,MICRO CAP,1.2899999618530273,21.5,0.44636676,0.11156999,9.468,0.014730001,0.01994,-0.189,0.171,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,9.34,50.02,50.02,15.82,29.68,32.36,WEAK GROWTH
GICRE,655268380672.0,LARGE CAP,373.5,6.782277,0.7116889,0.10142,29.595,0.24518,0.18316999,0.036,0.014,Misc,Financial Services,Insurance - Reinsurance,2026-06-02,Insurance - Reinsurance,0,0,0,27.39,23.84,29.29,85.4,25.615000000000002,32.33,WEAK GROWTH
BLUSPRING,12128629760.0,SMALL CAP,81.16000366210938,26.454715,1.7881379,-0.030439999,18.377,0.016549999,-0.00454,0.079,0.171,Misc,Industrials,Specialty Business Services,2026-06-02,Specialty Business Services,0,0,0,35.18,50.02,4.31,16.37,42.6,32.32,WEAK GROWTH
SHILCTECH,45757366272.0,SMALL CAP,3999.699951171875,28.803831,10.897919,0.37762,29.595,0.2038,0.24260001,-0.36,-0.487,Misc,Industrials,Electrical Equipment & Parts,2026-06-02,Electrical Equipment & Parts,0,0,0,5.13,8.01,97.81,81.48,6.57,32.31,WEAK GROWTH
RANASUG,1884277248.0,MICRO CAP,12.270000457763672,7.0517244,0.35521975,0.11156999,43.163,0.02996,0.01579,0.1,-0.098,Misc,Consumer Defensive,Confectioners,2026-06-02,Confectioners,0,0,0,38.8,18.87,50.02,20.4,28.835,32.23,WEAK GROWTH
RADIANTCMS,4140266496.0,MICRO CAP,38.79999923706055,11.757576,1.5746753,0.11156999,57.298,0.10052,0.08455,0.069,-0.259,Misc,Industrials,Specialty Business Services,2026-06-02,Specialty Business Services,0,0,0,33.44,13.43,50.02,57.91,23.435,32.2,WEAK GROWTH
RESPONIND,47904223232.0,SMALL CAP,179.67999267578125,32.258526,3.2517145,0.10221,12.509,0.06682,0.10647,0.13,-0.576,Chemicals,Basic Materials,Specialty Chemicals,2026-06-02,Specialty Chemicals,0,0,0,59.51,6.19,29.52,32.93,32.85,32.19,WEAK GROWTH
METROGLOBL,1541796864.0,MICRO CAP,125.0,6.9405885,0.37765604,0.05468,0.815,0.17434,0.07078,-0.168,0.171,Misc,Industrials,Conglomerates,2026-06-02,Conglomerates,0,0,0,10.06,50.02,17.19,77.25,30.040000000000003,32.19,WEAK GROWTH
