SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE,VOLATILITY,SHARPE_RATIO,MAX_DRAWDOWN,RISK_SCORE,RISK_RANK
ARVINDFASN,59656904704.0,MID CAP,48.254055,6.3116884,0.15903,115.111,0.08845,0.0231,0.154,0.0,446.35,FMCG,Consumer Cyclical,Apparel Manufacturing,2026-05-11,15.4,0.0,7.7,1225,15.903,8.845,2.31,115.111,-2.7140500000000003,1648,58.69,10.93,17.48,0.83,28.1075,339,6.203741640146648,1722,EXPENSIVE,93.42546063651592,49.120603015075375,11.306532663316585,59.27973199329983,60.175879396984925,40.61976549413736,50.39782244556114,24.59948320413437,18.39863713798978,21.49906017106208,79.77386934673368,48.28308207705192,64.0284757118928,50.00877350824926,1069,AVERAGE,0.3788230258847523,0.3076832867766906,-0.3319509900588048,112.84592140373114,904
CNL,10166289408.0,SMALL CAP,17.648592,3.128509,0.0,36.852,0.02851,0.025050001,0.379,0.306,677.0,IT,Technology,Electronics & Computer Distribution,2026-05-11,37.9,30.6,34.25,598,0.0,2.851,2.5050001,36.852,-2.2036499750000003,1611,33.13,14.09,4.09,6.77,16.168,2116,63.871183093468886,851,FAIR VALUE,42.27386934673367,23.953098827470686,37.43718592964824,33.9782244556114,83.5217755443886,74.03685092127303,78.77931323283082,70.59431524547803,38.88415672913118,54.7392359873046,10.76214405360134,67.90201005025126,39.33207705192631,52.64152391437885,877,AVERAGE,0.3764842084565931,0.07869529726557069,-0.32297136143689054,112.7534368578104,905
MAHASTEEL,13593714688.0,SMALL CAP,124.1967,9.780887,0.0,40.365,0.01632,0.0127799995,0.122,0.758,827.15,METALS,Basic Materials,Steel,2026-05-11,12.2,75.8,44.0,499,0.0,1.632,1.27799995,40.365,-3.2274000125000004,1694,41.14,9.19,4.63,6.15,17.6985,1922,21.698941463061665,1332,EXPENSIVE,42.27386934673367,19.807370184254605,34.54773869346734,31.74204355108878,54.313232830820766,85.09212730318258,69.70268006700167,6.3565891472868215,10.093696763202724,8.225142955244774,29.20854271356784,37.583752093802346,33.39614740368509,38.75767515721311,1688,WEAK,0.4221806035164889,2.9493558162991804,-0.32226273387812043,112.74972084279489,906
MAHLOG,38210576384.0,SMALL CAP,1604.5834,4.84561,0.01279,46.725,0.02527,0.00033,0.201,0.289,385.1,CAPITAL GOODS,Industrials,Integrated Freight & Logistics,2026-05-11,20.1,28.9,24.5,778,1.279,2.527,0.033,46.725,-3.4585000000000004,1720,55.12,6.43,9.76,7.6,22.901,1069,6.756426731676461,1706,EXPENSIVE,83.75209380234506,22.82244556113903,30.82077051926298,48.79396984924624,68.42546063651591,72.92713567839196,70.67629815745394,0.8785529715762275,24.95741056218058,12.917981766878404,69.87018425460636,23.785594639866,46.827889447236174,47.79025464483297,1218,WEAK,0.3923878681795091,0.7943092427425797,-0.2621090582308573,112.7475994364017,907
ADANIPOWER,4281780928512.0,LARGE CAP,33.539276,6.6033187,0.20908001,82.332,0.25207,0.23662001,-0.001,0.916,222.03,IT,Utilities,Utilities - Independent Power Producers,2026-05-11,-0.1,91.6,45.75000000000001,491,20.908001,25.207,23.662001,82.332,12.5622006,355,21.74,26.21,10.21,5.45,17.479499999999994,1959,87.66959177948776,626,UNDERVALUED,96.23115577889448,83.58458961474037,17.839195979899497,75.49413735343384,26.235343383584592,86.7252931323283,56.48031825795645,39.53488372093023,17.035775127768314,28.28532942434927,5.318257956448911,88.77721943048577,47.04773869346735,54.65895030698041,748,AVERAGE,0.4167388017081865,1.9309469554826926,-0.2214544579913328,112.73837303840796,908
AEGISLOG,241066803200.0,LARGE CAP,31.332115,4.055578,0.0,28.45,0.14162,0.103369996,0.011,0.424,686.8,POWER,Energy,Oil & Gas Refining & Marketing,2026-05-11,1.1,42.4,21.75,834,0.0,14.162,10.3369996,28.45,3.987849899999999,908,66.4,34.0,25.3,3.14,39.451,12,49.27118794609928,965,FAIR VALUE,42.27386934673367,67.33668341708542,43.80234505862647,52.60469011725293,32.26549413735344,78.35008375209381,55.307788944723626,43.100775193798455,30.23850085178876,36.669638022793606,99.45561139028476,93.38358458961474,96.41959798994976,58.99159092114164,458,AVERAGE,0.3696759330970651,-0.2713251151384718,-0.3615312661328465,112.64960283423562,909
RAMRAT,40648855552.0,SMALL CAP,47.280132,8.000478,0.0,122.585,0.049829997,0.01968,0.438,0.796,435.45,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,43.8,79.60000000000001,61.7,383,0.0,4.9829997,1.968,122.585,-10.27160009,2050,35.97,13.5,6.86,1.23,18.2315,1848,55.10327048004773,910,FAIR VALUE,42.27386934673367,32.370184254606365,10.259631490787273,31.90954773869347,85.678391959799,85.46901172529313,85.57370184254606,25.529715762273906,13.330494037478704,19.430104899876305,14.489112227805697,64.19597989949749,39.34254606365159,46.99950506707744,1270,WEAK,0.399934565539038,1.3783732517403857,-0.28147486181445125,112.63528455667297,910
RAMKY,33446752256.0,SMALL CAP,14.964396,1.6270083,0.0,27.608,0.12508,0.122200005,0.065,0.393,483.35,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,6.5,39.3,22.9,806,0.0,12.508,12.2200005,27.608,4.046600124999999,904,51.48,3.43,7.01,6.64,20.1355,1506,99.89877060592846,533,UNDERVALUED,42.27386934673367,62.1859296482412,44.346733668341706,50.65326633165829,43.027638190954775,77.36599664991624,60.19681742043551,77.77777777777779,63.24531516183987,70.51154646980882,59.003350083752096,7.202680067001675,33.10301507537689,53.97793743466528,790,AVERAGE,0.3782047489484955,0.2664284510327984,-0.3454965263995141,112.61730193632914,911
MMFL,22866165760.0,SMALL CAP,26.355038,2.4685824,0.0,140.389,0.10441,0.05658,0.106,-0.338,473.6,CAPITAL GOODS,Industrials,Metal Fabrication,2026-05-11,10.6,-33.800000000000004,-11.6,1917,0.0,10.441,5.658,140.389,-9.4921,2028,63.49,7.62,1.59,5.3,24.375,781,-24.804157116078056,2072,EXPENSIVE,42.27386934673367,54.22948073701842,9.003350083752094,40.402010050251256,51.36097152428811,12.939698492462313,32.15033500837521,51.26614987080104,48.807495741056215,50.03682280592862,94.2001675041876,30.59045226130653,62.39530988274707,44.25213005532308,1423,WEAK,0.3992282611181807,1.0051173270759899,-0.239717662140007,112.5569252640134,912
AURUM,13338375168.0,SMALL CAP,647.9259,2.129675,-0.02928,44.065,0.01946,-0.027420001,0.759,0.0,174.94,REALTY,Real Estate,Real Estate Services,2026-05-11,75.9,0.0,37.95,560,-2.928,1.946,-2.7420001,44.065,-5.533000025,1867,58.47,10.94,6.86,6.66,24.7955,705,14.19469346030542,1519,EXPENSIVE,1.0050251256281406,21.0427135678392,32.20268006700168,15.259631490787273,92.5460636515913,40.61976549413736,66.58291457286433,1.3436692506459949,54.13117546848382,27.737422359564903,79.18760469011725,48.36683417085428,63.777219430485765,42.85569217710561,1505,WEAK,0.3810844825751625,0.16739243985329924,-0.29010821178269963,112.52715114780692,913
MAXESTATES,66883887104.0,MID CAP,135.49669,2.637924,0.0,69.537,0.23211001,0.17722,-0.006,-0.998,409.2,REALTY,Real Estate,Real Estate - Development,2026-05-11,-0.6,-99.8,-50.2,2336,0.0,23.211001,17.721999999999998,69.537,4.440100299999997,857,62.37,24.05,9.42,9.91,30.4085,200,-10.428691223296818,1965,EXPENSIVE,42.27386934673367,81.74204355108877,21.6499162479062,53.93634840871022,25.67001675041876,0.0628140703517587,12.86641541038526,5.736434108527131,45.86882453151618,25.80262932002166,90.93383584589616,86.01340033500837,88.47361809045226,42.89607862782343,1503,WEAK,0.37282716180936654,0.15758288263006806,-0.4408728845079365,112.45510695434568,914
SYNCOMF,13507800064.0,SMALL CAP,19.68493,3.501462,0.0,0.184,0.1724,0.13719,-0.097,0.643,14.37,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-9.7,64.3,27.3,711,0.0,17.24,13.719,0.184,8.58335,543,55.52,12.78,9.02,1.92,25.329,618,108.59360540132738,475,UNDERVALUED,42.27386934673367,74.03685092127303,84.21273031825795,63.36683417085428,16.415410385259634,83.01926298157454,49.71733668341709,65.78811369509044,35.051107325383306,50.41961051023688,71.12646566164153,60.071189279732,65.59882747068676,57.128938852466135,576,AVERAGE,0.36536647231794606,-0.19475540131245112,-0.5349886966987535,112.43849549972224,915
GANDHAR,14270835712.0,SMALL CAP,13.413064,1.1074482,0.0,24.674,0.04427,0.02599,0.161,0.672,145.8,POWER,Energy,Oil & Gas Refining & Marketing,2026-05-11,16.1,67.2,41.650000000000006,527,0.0,4.427,2.599,24.674,-0.4895500000000004,1442,51.37,6.66,6.3,8.53,20.6995,1412,180.37269908741723,310,UNDERVALUED,42.27386934673367,29.81574539363484,46.69179229480737,38.17420435510888,61.28559463986599,83.5427135678392,72.4141541038526,81.96382428940568,74.70187393526405,78.33284911233486,58.66834170854271,25.502512562814072,42.0854271356784,57.26016278729109,567,AVERAGE,0.3764712421961417,0.14213271485307627,-0.3559904224188838,112.43647496900164,916
RELIGARE,76123578368.0,MID CAP,73.700005,2.6095943,0.0,8.066,-0.04551,0.01276,0.238,0.0,228.47,OTHERS,Financial Services,Insurance - Life,2026-05-11,23.8,0.0,11.9,1077,0.0,-4.551,1.276,8.066,-1.8529,1574,39.21,19.97,19.8,9.75,23.6895,899,12.445836232788873,1569,EXPENSIVE,42.27386934673367,11.139028475711893,64.53098827470687,34.2713567839196,72.82244556113902,40.61976549413736,56.72110552763819,13.746770025839794,46.37989778534924,30.063333905594515,23.492462311557787,79.69011725293133,51.59128978224456,43.62866343103515,1454,WEAK,0.3828157717092752,0.3329660663066608,-0.30606258478128834,112.35537838682806,917
PAR,1156389760.0,MICRO CAP,8.309461,1.0852445,0.0,0.0,0.17489,0.13073,0.372,7.298,93.98,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,37.2,729.8,383.5,66,0.0,17.488999999999997,13.073,0.0,8.514949999999999,547,38.87,3.21,2.12,8.52,14.245499999999996,2241,2667.2852691023345,60,UNDERVALUED,42.27386934673367,74.62311557788944,93.2788944723618,65.4145728643216,83.18676716917923,97.73869346733667,90.46273031825795,92.60981912144702,75.17035775127768,83.89008843636235,22.529313232830823,6.155778894472362,14.342546063651591,66.40971785477664,156,STRONG,0.3762384524925394,0.023714358626916083,-0.3372131962787914,112.34137872372858,918
JSFB,47933206528.0,SMALL CAP,14.728156,1.0725548,0.076009996,0.0,0.17341,0.1176,0.176,0.133,455.1,BANKING,Financial Services,Banks - Regional,2026-05-11,17.599999999999998,13.3,15.45,984,7.6009996,17.341,11.76,0.0,10.80264986,436,24.46,9.69,4.75,5.14,12.1415,2295,57.777453098330845,889,FAIR VALUE,86.93467336683418,74.28810720268007,93.2788944723618,83.14489112227805,63.735343383584585,63.33752093802345,63.53643216080402,78.44961240310077,75.55366269165246,77.00163754737662,6.448911222780569,39.928810720268,23.188860971524285,64.0424966887048,217,AVERAGE,0.3740412044625633,-0.09876580404650075,-0.3456164048098138,112.33178895271122,919
KEC,154928398336.0,MID CAP,22.419107,2.7449594,0.0,94.066,0.063260004,0.02839,0.122,-0.016,582.0,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,12.2,-1.6,5.3,1309,0.0,6.3260004,2.839,94.066,-6.799049880000001,1931,63.03,11.81,5.25,5.23,26.393,492,10.572284919034091,1618,EXPENSIVE,42.27386934673367,38.29564489112228,15.2428810720268,35.27638190954774,54.313232830820766,26.423785594639863,40.36850921273032,60.310077519379846,44.03747870528109,52.17377811233047,92.56700167504188,54.58542713567839,73.57621440536013,47.84346584022154,1212,WEAK,0.3649416891091344,-0.43377429413334634,-0.44914546960736634,112.3243545169336,920
DPABHUSHAN,23670269952.0,SMALL CAP,12.691555,4.6646905,0.0,44.551,0.08420999,0.05406,0.128,0.936,1036.9,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,12.8,93.6,53.2,428,0.0,8.420999,5.406,44.551,-0.577300300000001,1452,35.44,3.48,8.94,9.97,14.685999999999998,2218,230.8324813104917,260,UNDERVALUED,42.27386934673367,47.571189279732,31.825795644891127,42.3031825795645,55.548576214405365,87.1859296482412,71.36725293132328,83.4625322997416,26.362862010221463,54.91269715498153,13.06532663316583,7.558626465661641,10.311976549413735,47.14606539414538,1259,WEAK,0.3612708393853463,-0.7415382316605686,-0.43967208171611094,112.30294822341703,921
SOUTHBANK,104756027392.0,MID CAP,7.2108107,0.9507971,0.13526,0.0,0.43144,0.28946,0.112,0.183,40.02,BANKING,Financial Services,Banks - Regional,2026-05-11,11.2,18.3,14.75,1004,13.526,43.144,28.946,0.0,24.9138,115,16.97,22.28,7.95,1.92,14.419,2233,113.23538298373848,454,UNDERVALUED,91.20603015075378,93.5929648241206,93.2788944723618,92.57537688442213,52.76381909547738,66.56197654941374,59.66289782244556,94.26356589147288,78.15161839863714,86.207592145055,2.5963149078726966,83.8358458961474,43.21608040201005,71.55621692147331,45,STRONG,0.40303408775074206,1.3695578459177067,-0.26892952255360936,112.16231237634489,922
LTM,1290258612224.0,LARGE CAP,25.720703,5.3697987,0.21285,9.582,0.07614,0.11861,0.061,0.234,4352.2,IT,Technology,Information Technology Services,2026-05-11,6.1,23.4,14.75,1003,21.285,7.614,11.861,9.582,11.741,385,17.0,38.65,11.27,1.58,20.2045,1494,34.4351577335498,1115,EXPENSIVE,96.31490787269682,44.13735343383585,62.68844221105528,68.71859296482413,42.19011725293132,69.57705192629817,55.88358458961474,52.4547803617571,22.657580919931856,37.55618064084448,2.638190954773869,96.0217755443886,49.32998324958124,54.75788604441681,742,AVERAGE,0.36762664430978803,-1.7858680406521914,-0.19068453496761295,112.15109712097679,923
DIXON,653706854400.0,LARGE CAP,39.25656,14.367417,0.0,29.663,0.029560002,0.03254,0.021,0.476,10772.0,IT,Technology,Consumer Electronics,2026-05-11,2.1,47.6,24.85,774,0.0,2.9560002,3.254,29.663,-1.2659999400000004,1517,17.4,40.08,20.75,5.41,22.7605,1086,39.483081914043865,1064,EXPENSIVE,42.27386934673367,24.455611390284755,42.88107202680067,35.268006700167504,34.42211055276382,79.71105527638191,57.06658291457286,33.02325581395349,5.110732538330494,19.066994176141996,2.7219430485762146,96.9430485762144,49.83249581239531,41.48027488212957,1569,WEAK,0.3580549576248495,-0.9561392008621797,-0.47231465822922913,112.12460235772322,924
RSWM,7746813952.0,SMALL CAP,39.441246,0.58925325,0.0,115.817,0.028250001,0.00421,-0.088,0.0,164.47,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,-8.799999999999999,0.0,-4.4,1740,0.0,2.8250001,0.421,115.817,-10.62894997,2062,56.47,14.12,6.74,5.18,25.1675,641,52.68668749214971,933,FAIR VALUE,42.27386934673367,23.827470686767168,11.222780569514237,28.685092127303182,17.462311557788944,40.61976549413736,29.04103852596315,32.661498708010335,87.60647359454855,60.13398615127944,73.78559463986599,68.1323283082077,70.95896147403684,43.53642872104316,1459,WEAK,0.38166598623844805,0.39108911590363105,-0.3523416072896425,112.04434621938934,925
SHIVATEX,2370690816.0,MICRO CAP,13.915323,1.5618919,0.0,72.496,0.07201,0.04603,0.015,-0.074,172.55,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,1.5,-7.399999999999999,-2.95,1700,0.0,7.2010000000000005,4.603,72.496,-3.93855,1761,59.26,12.78,6.56,6.91,25.524,584,6.128368131128099,1724,EXPENSIVE,42.27386934673367,42.252931323283086,20.477386934673365,37.90619765494138,33.040201005025125,23.366834170854272,28.2035175879397,80.62015503875969,64.26746166950596,72.44380835413283,81.44891122278057,60.071189279732,70.76005025125627,48.473686293942144,1164,WEAK,0.37038650598906614,-0.1302805695524945,-0.4414680079136648,112.00451238401423,926
PFS,20225501184.0,SMALL CAP,6.090909,0.7343236,0.0,0.0,0.84139997,0.54587,-0.555,-0.624,31.49,OTHERS,Financial Services,Credit Services,2026-05-11,-55.50000000000001,-62.4,-58.95,2361,0.0,84.139997,54.587,0.0,38.8887491,63,64.56,7.82,9.06,6.04,26.603,465,-259.9222006354587,2305,EXPENSIVE,42.27386934673367,98.24120603015076,93.2788944723618,74.86180904522612,3.30820770519263,6.009212730318258,4.658710217755444,96.43410852713178,84.24190800681431,90.33800826697303,98.07370184254609,31.46984924623116,64.77177554438862,54.8781125411668,732,AVERAGE,0.37152569332615915,-0.02781906541790058,-0.44931190208336735,112.00413006951595,927
JAGSNPHARM,14105264128.0,SMALL CAP,33.34762,5.332369,0.16695,2.956,0.13769001,0.14998999,0.096,0.238,210.09,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,9.6,23.8,16.7,947,16.695,13.769001,14.998999,2.956,13.428100049999998,321,35.43,10.91,7.61,7.49,16.827,2046,28.23632647571246,1223,EXPENSIVE,93.92797319932998,65.9966499162479,73.78559463986599,78.72696817420436,49.141541038525965,69.87018425460636,59.50586264656616,39.68992248062016,22.87052810902896,31.28022529482456,13.00251256281407,48.094639865996655,30.54857621440536,53.83560954807714,807,AVERAGE,0.373161632672492,0.06126629240761523,-0.44419664576677,111.93973168458795,928
TVSSCS,52535717888.0,MID CAP,57.250004,2.652943,0.0,112.34,0.02157,0.00878,0.111,0.0,119.08,CAPITAL GOODS,Industrials,Integrated Freight & Logistics,2026-05-11,11.1,0.0,5.55,1297,0.0,2.157,0.878,112.34,-10.367400000000002,2054,53.64,10.22,7.91,5.6,23.2575,1000,12.530903556464471,1567,EXPENSIVE,42.27386934673367,21.733668341708544,11.55778894472362,27.914572864321613,52.55443886097152,40.61976549413736,46.58710217755444,19.483204134366925,45.65587734241908,32.569540738393,65.82914572864321,43.4463986599665,54.63777219430486,39.79196509910239,1645,WEAK,0.3784378481616101,0.189607900136995,-0.36531082077337285,111.93089471868069,929
APCL,3450653440.0,MICRO CAP,0.0,1.6852207,0.0,223.154,-0.15092,-0.086969994,-0.239,0.0,117.47,OTHERS,Basic Materials,Building Materials,2026-05-11,-23.9,0.0,-11.95,1924,0.0,-15.092,-8.6969994,223.154,-29.01724985,2245,40.64,8.6,5.14,3.3,17.759,1911,87.80182263367641,625,UNDERVALUED,42.27386934673367,7.747068676716918,5.402010050251256,21.088777219430487,8.731155778894472,40.61976549413736,24.675460636515915,,62.52129471890972,,28.05695142378559,34.73618090452261,31.396566164154105,,2126,WEAK,0.3754612435088767,-0.0979648758941072,-0.34576627034954455,111.92802437836933,930
MODIS,7221316608.0,SMALL CAP,29.046495,6.8383365,0.0,0.0,0.26721,0.15882,0.7,0.807,368.6,REALTY,Real Estate,Real Estate - Development,2026-05-11,70.0,80.7,75.35,332,0.0,26.721,15.882,0.0,11.9868,372,61.56,2.02,7.24,0.71,23.891,864,89.11326129308303,619,UNDERVALUED,42.27386934673367,85.0502512562814,93.2788944723618,69.5854271356784,91.64572864321607,85.59463986599664,88.62018425460636,47.08010335917312,16.183986371379895,31.63204486527651,88.94472361809045,0.1256281407035175,44.53517587939698,62.69512756602012,272,AVERAGE,0.38024743574450687,-0.19446125825339886,-0.2662707133292125,111.92796845343317,931
SRHHYPOLTD,9244113920.0,SMALL CAP,9.888909,0.9195498,0.0,1.283,0.13098,0.14253001,0.02,0.115,538.55,CHEMICALS,Basic Materials,Chemicals,2026-05-11,2.0,11.5,6.75,1260,0.0,13.098,14.253001,1.283,7.36435025,621,59.28,12.81,1.95,2.09,24.8695,692,71.55716555116737,788,UNDERVALUED,42.27386934673367,63.86097152428811,79.18760469011725,58.29145728643217,34.212730318257954,62.24874371859297,48.23073701842546,89.40568475452196,79.17376490630323,84.2897248304126,81.57453936348409,60.23869346733668,70.90661641541038,62.99592654062189,258,AVERAGE,0.3758140096531485,0.25174666118229544,-0.4469249992879385,111.91763808314997,932
AHLUCONT,55154204672.0,MID CAP,20.625,2.8660889,0.0,3.881,0.06595,0.05992,0.114,0.092,823.35,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,11.4,9.2,10.3,1131,0.0,6.595,5.992,3.881,3.0884,987,62.25,24.99,15.43,9.16,32.226,135,25.78843803315086,1266,EXPENSIVE,42.27386934673367,39.69849246231156,71.4824120603015,47.0854271356784,53.14070351758794,60.57370184254607,56.857202680067005,64.08268733850129,42.461669505962526,53.2721784222319,90.5569514237856,87.98157453936348,89.26926298157454,59.69107722548491,414,AVERAGE,0.3733352353587945,-0.03296320757425188,-0.4128855905836446,111.8544153403194,933
ZFSTEERING,0.0,UNKNOWN,38.30592,0.0,0.0,22.903,0.081199996,0.03613,0.218,0.0,815.15,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,21.8,0.0,10.9,1108,0.0,8.1199996,3.613,22.903,1.04894988,1252,37.12,7.11,5.18,5.36,15.884000000000002,2140,31.827393781431173,1163,EXPENSIVE,42.27386934673367,46.27303182579565,48.45058626465661,45.10887772194305,70.39363484087102,40.61976549413736,55.506700167504185,34.00516795865633,,,17.54606365159129,27.365996649916248,22.45603015075377,,2281,WEAK,0.43033717226062357,-1.1390023577637267,-0.08541860003538504,111.80846617323472,934
HALDER,2972092416.0,MICRO CAP,3413.5713,1.9640317,0.0,199.222,0.18708,0.00592,-0.592,-0.023,238.95,FMCG,Consumer Defensive,Farm Products,2026-05-11,-59.2,-2.3,-30.75,2186,0.0,18.708,0.592,199.222,-14.161800000000005,2113,49.98,7.01,8.99,7.0,21.1435,1346,15.266207040244742,1478,EXPENSIVE,42.27386934673367,76.71691792294807,5.988274706867672,48.79396984924623,2.931323283082077,26.13065326633166,14.530988274706868,0.4134366925064599,57.32538330494037,28.869409998723413,54.480737018425465,26.98911222780569,40.73492462311558,32.91835436155373,1843,WEAK,0.3832323426532495,-0.9897956677022973,-0.1756904219574532,111.79980134334096,935
